youtube_key,filename,segment_id,label,gender,start_time,end_time,transcription,split
370cE38mp8k,9c46a363-0cf940fd.mp3,0.mp3,joy,female,24899.0625,35394.0,"compartirlo con Eva y con Cecilia, que las admiro muchísimo, y dar las gracias a Diagona, la televisión española,",train
370cE38mp8k,967aed0a-d6a545c8.mp3,1.mp3,joy,male,36235.0,49529.0,"¡Qué guapa león! Una vez más, Jordi Frades, gracias por este regalo maravilloso. Cuánto lo echo de menos y cuánto te echo de menos. Y sobre todo, pues también a los lectores que han votado.",test
QPAH4Zc0g8Y,a14f4b83-271690b8.mp3,0.mp3,joy,male,20089.6875,27379.6875,"Bueno, muchas gracias. No se podía tener mejor maestra de ceremonias, Anabel. Es un placer.",test
QPAH4Zc0g8Y,49637a92-bb1c2053.mp3,1.mp3,joy,male,35310.9375,42968.0,Me hace mucha ilusión recibir este premio. Gracias sobre todo a los trabajadores de esta revista que siempre me han cuidado mucho.,train
QPAH4Zc0g8Y,7685eda5-7aaea76a.mp3,2.mp3,joy,male,43818.0,50352.0,"que estás por ahí, muchas gracias y Paula Pongala que recuerdo en mi primera entrevista, en mi primera película",train
QPAH4Zc0g8Y,2dd3f061-c8d13bb6.mp3,3.mp3,joy,male,51333.0,58311.56250000001,"que fue de las personas más entusiastas cuando vio la isla mínima y alabó mucho el trabajo de Raúl y el mío. Gracias, Paula.",test
dk3855opNY8,20f10d53-ff0e60ab.mp3,6.mp3,joy,female,100094.0625,110185.3125,"a la Espina, a Iván Escobar y a Jesús Colmenar, que sin este quinteto no hubiera sido posible este maravilloso viaje. Gracias.",train
LBKhg0fm_CU,f2163382-d838de49.mp3,3.mp3,joy,female,87954.0,96381.5625,"Quería dar las gracias a la revista Fotograma, a los lectores por haber decidido que yo tengo que llevarme este premio tan bonito.",train
LBKhg0fm_CU,13e113f5-d9b67feb.mp3,5.mp3,joy,female,108937.0,122281.0,"un equipo maravilloso que hace lo imposible por sacar adelante, voy a apartarme, por sacar adelante esta serie, a Luis Narciso por darme la oportunidad de hacer este personaje que me ha dado muchas alegrías,",train
py9GLA8MxiI,239ab4b2-ea6d5a3d.mp3,2.mp3,joy,male,50886.56250000001,61222.0,"Nada, yo simplemente, buenas noches, dar las gracias a los críticos, a los lectores de fotogramas que han votado y a los editores porque es una suerte que te hagan disfrutar",train
QcyeViiqy7c,55259b03-1d52f723.mp3,3.mp3,joy,female,111214.6875,124714.6875,"Quiero compartir este premio con mi compañera de la habitación en Roma, con Natasya Yarovenko. Gracias por compartir tu valentía conmigo en una película que nos tocó ser muy valientes.",test
QcyeViiqy7c,0f962ad6-2d2bb84c.mp3,4.mp3,joy,female,127347.1875,141201.56250000003,"¡Rusa, eres enorme! ¡Muchas gracias! Y se lo quiero dedicar a mi familia, que están todos ahí, y a mi amor, que ha sido mi inspiración para esta película tan bonita. Muchas gracias a todos.",test
xja4r1eu9Do,487a82ca-06f2d3c2.mp3,1.mp3,joy,male,30279.0,42811.0,"Muchas gracias por seguir dando estos premios, por esta fiesta tan maravillosa. Siempre hay que dar un premio a un actor, en parte es para todos los miembros de la película, inevitablemente, porque algo hay de ellos en cada interpretación.",train
WfDAPudqZPk,93f234d1-a8af8e60.mp3,2.mp3,joy,female,60117.18750000001,71173.0,"La verdad es que hacía tiempo que no estaba aquí y me hace muchísima ilusión. Se lo dedico al Teatro de la Ciudad, esa iniciativa necesaria y entusiasmante.",train
-Ln9kq5NsmY,65264cb9-c27463a4.mp3,0.mp3,joy,male,13187.812500000004,20288.0,"Muchas gracias a los 41 críticos, pero sobre todo gracias a Fotogramas, a la revista.",test
1SqGzJwZkFA,867abda9-895944cb.mp3,0.mp3,joy,male,13390.3125,24051.0,"¡Voila! Estaba ya que pensaba que ni de coña, pero muchas gracias. Estar entre Asier, que es uno de los artistas que más me ha emocionado estando yo de",train
1SqGzJwZkFA,1c91afde-daf681e5.mp3,2.mp3,joy,male,32745.937500000004,47600.0,"Muchas gracias a los hermanos olivares por ser tan valientes, a todo el equipo, que no sea un tópico del primero al último, porque la entrega es brutal. Hacemos una serie que hace falta echarle muchas ganas y se la",train
1SqGzJwZkFA,befdbe6e-137f141e.mp3,3.mp3,joy,male,48828.0,57754.6875,"agradecer a mis hijos, que me aguantan, y a Marco Martínez, que es mi hermano y está ahí apoyándome cada día. Muchas gracias a todos, de verdad.",test
hXZg1GFHqEM,e830adec-a82e8f77.mp3,1.mp3,joy,male,18149.0625,31497.1875,"Ah, hoy qué año más bonito, tú, qué maravilla. Estos son, pues, pues los premios que uno recibe después de haber tenido un año maravilloso. Ha sido el año más bonito que he tenido en este trabajo, el más bonito.",test
hXZg1GFHqEM,b8088390-2ca3f0c9.mp3,4.mp3,joy,male,63914.06250000001,69550.3125,"Y con Juan Diego, que me emociona muchísimo porque, joder, qué actor más espectacular, es que es un profesor.",test
8TzQ6rQKyu0,03e89d24-654aa7ee.mp3,0.mp3,joy,male,16866.5625,23430.9375,"Bueno, muchísimas gracias. Es la primera vez que vengo aquí a esta fiesta del cine y me dan un premio por teatro. La película también la he hecho.",train
8TzQ6rQKyu0,9797acac-76e24240.mp3,1.mp3,joy,male,24831.5625,32543.437500000004,"Lo que pasa es que Ricardo Darín es imbatible y entonces han dicho a este pobre que le vamos a dar el dentreatro. Pero bueno, estoy muy contento. Muchísimas gracias.",train
4pTHEpviPek,1c379123-e65403ba.mp3,1.mp3,joy,female,25371.5625,35184.0,"No me lo esperaba, de verdad, este año no me lo esperaba. Hay dos actrices a las que yo admiro enormemente.",train
4pTHEpviPek,5ab17925-68302edb.mp3,6.mp3,joy,female,88619.0625,101022.1875,"Deseo, la admiro, le dedico también mi premio, este fotograma, que es el octavo, Dios mío de mi vida, el octavo fotograma de plata que tengo.",test
4pTHEpviPek,8212a89a-8968a330.mp3,8.mp3,joy,female,147360.93749999997,156516.0,¡Dios mío! Yo he venido con mi móvil haciéndome fotos con todo el mundo. Gracias por este octavo Fotogramas de Plata.,train
4pTHEpviPek,4e7fae7f-5b05a5a3.mp3,9.mp3,joy,female,157682.0,168935.0,os doy de verdad con todo mi corazón os digo que no me lo esperaba fijaros que traje me he puesto bueno he llegado a casa vengo de Sevilla,train
EwJZ_H1zaDs,03f24976-759e8990.mp3,0.mp3,joy,male,14031.562500000004,23363.4375,"Muchas gracias a todos los lectores de fotogramas, gracias a toda la gente con la que he currado, que aún no están por aquí, ahí, a costa, ahí arriba.",train
OEYAtGwjETc,15628311-7a57d9a2.mp3,0.mp3,joy,female,21962.8125,30627.0,"¡Qué emoción! De verdad que estoy muy, muy feliz. Bueno, primero la...",train
OEYAtGwjETc,0a99383b-3ae07cdf.mp3,1.mp3,joy,female,46448.43750000001,57218.0,"Bueno, llevo 18 años en este país, 18 años comprando la revista Fotogramas, de verdad, todos los meses. Gracias Fotogramas, gracias.",train
OEYAtGwjETc,7dda0c6a-f7eb186f.mp3,2.mp3,joy,female,59002.0,72555.0,"me tan feliz. Gracias a Alex de la Iglesia por haber confiado en mí. Alex, se me cumplió un sueño trabajando contigo. Gracias a Telecinco Cinema, a Universal también.",train
OEYAtGwjETc,de6f90cf-89d609bf.mp3,4.mp3,joy,female,90613.0,104163.0,"Gracias también a Mesala Films, que son mi familia, por cuidarme siempre. Os amo. Gracias también a mi maestro, Juan Carlos Coraza, que me ha enseñado",train
wPnscCO4YcA,e82f1c78-efd9a417.mp3,0.mp3,joy,male,497.8125,15179.0625,"Vaya... Gracias. Lo primero... Buenas noches a todos. Estoy un poco nervioso, es la primera vez que gano un premio.",train
wPnscCO4YcA,5d6a77b0-63aaa9c1.mp3,1.mp3,joy,male,15820.312500000004,23481.5625,Muchísimas gracias a los lectores de fotogramas por haber decidido en un momento tan importante,train
sXQsABtj9as,b656c7aa-503b9bea.mp3,0.mp3,joy,male,13002.187500000002,22013.4375,"Digo como la maestra, no me lo esperaba, de verdad no me lo esperaba. José Luis, Ernesto, bueno esto me lo llevo yo, pero es de los tres.",train
sXQsABtj9as,d9aae6fe-728005a1.mp3,1.mp3,joy,male,22739.0625,30245.0,"Bueno, estar en la misma categoría que mi maestra, con la que tuve la suerte de empezar en esta profesión uriespera.",train
sXQsABtj9as,12bb0693-9cd62044.mp3,2.mp3,joy,male,31183.0,40677.1875,pensar que durante unas horas voy a estar en su misma categoría es una mentira lo suficientemente bonita para que me permitas que me la cree hasta que me despierte mañana.,train
sXQsABtj9as,77b6734d-a48793b2.mp3,3.mp3,joy,male,43664.06250000001,57349.68750000001,"Quiero dar las gracias a mis compañeros del TEST, a Maru Valdivielso, porque se montó en este carro mucho antes de que nadie pudiéramos imaginar que iba a ser el éxito que es.",test
sXQsABtj9as,d478f1e9-887a9c54.mp3,4.mp3,joy,male,58007.81250000001,69685.3125,"a Marina San José, porque te amo y me da la gana, porque haces mi vida en el escenario y fuera de él mucho más bonita de lo que era antes de conocerte.",train
sXQsABtj9as,4b7009d8-5a7394dd.mp3,7.mp3,joy,male,88197.1875,103097.8125,"y es maravilloso salir con un compañero a escena desde hace un año y que cada día, el uno y el otro, nos alegremos por los hallazgos de cada uno de los dos. Muchísimas gracias Antonio, juro que esto no podría ser posible sin ti.",train
sXQsABtj9as,9f7afd71-45ae6458.mp3,8.mp3,joy,male,103739.0625,113037.1875,Quiero dar las gracias a Pedro Larrañaga porque me cae bien y porque hace décadas decidimos juntar nuestros destinos profesionales.,test
z7_EhqA0qOU,6894748f-68cb2e19.mp3,0.mp3,joy,male,16124.0625,30546.0,"Me lo han dado Javi. Me da un poco de vergüenza, porque aquí encima han estado Concha, Velázquez y Rafael. Y yo no tengo mucho que decir, la verdad. Gracias a la gente que me ama, como siempre digo, a Diana, a mi representante",test
e5nx_-vRG-4,838244c6-56fac7d2.mp3,1.mp3,joy,female,27329.0625,40072.0,"estoy muy nerviosa. Es que yo soy acostumbrada a participar, pero no a ganar. Entonces, no tengo nada preparado, lo juro por mi madre. Tengo el corazón que se me sale por la boca. A ver, voy a intentarlo. Como no me han dado ninguno",train
e5nx_-vRG-4,c13a258c-cc3b875a.mp3,3.mp3,joy,female,55237.0,68100.0,"Y bueno, considero que este premio es de toda la película.",train
e5nx_-vRG-4,3f2af3b8-ea3e4137.mp3,4.mp3,joy,female,75422.8125,88281.5625,"y el peliculo, que se ha dado mucha risa el peliculo. Bueno, y quiero compartirlo con mi representante que está por ahí, Ruth Franco, por llevarme de la mano, por quererme, por cuidarme.",train
6dRvqz6Wv00,2e366702-4bf196ac.mp3,0.mp3,joy,male,20494.6875,32541.0,"Muy buenas, que complicado subir, muchas gracias, antes de nada Alejandro, este es el tercer premio que me das, pero me podías dar un personaje, así en una película que no sea en inglés, que no sé, pero los digo en serio, eh.",test
6dRvqz6Wv00,3dffdcc7-3d16d9fe.mp3,1.mp3,joy,male,33042.0,46413.0,"y ahora hacía el tonto pero digo en serio. Quiero dar las gracias a Fotogramas por este premio tan bonito, yo que compro Fotogramas todos los meses desde que tengo 12 o 13 años y gracias por el apoyo no solamente en este premio",test
6dRvqz6Wv00,be2b2bd0-46f84442.mp3,4.mp3,joy,female,76502.8125,84467.8125,"Muchísimas gracias a Fotogramas, Toni y Paula, todos los que nos habéis tratado con tanto amor desde el principio que visteis la película y ya es de antes.",train
6dRvqz6Wv00,f3cd66cc-3bccb699.mp3,5.mp3,joy,female,85244.0625,99768.0,"y en las revistas siempre los habéis cuidado mucho. Muchísimas gracias a todos los críticos también y gracias a todo el equipo que están ahí todos, Jorge, Igor, Ewan. Y también quiero agradecer especialmente el premio al exigidor que en princesa o renueva",train
bSgPU0NP0ug,3fba43a9-883b1ba5.mp3,1.mp3,joy,male,47089.68750000001,61791.0,"Yo soy muy contento porque he crecido con la revista desde niño en Mallorca y como sé que han votado los críticos, los críticos generalmente yo no los conozco, al menos o conozco a muy pocos, quiero aprovechar aquí en",train
bSgPU0NP0ug,43618b92-9b3f52e8.mp3,2.mp3,joy,male,62391.0,70579.6875,"darles las gracias a ellos, que de San Sebastián pues levantaron la película y ha hecho que eso fuese creciendo y ha ido muy bien y gracias a todos vosotros.",test
o7fCO8xmzEk,d43cc6b9-7039eedb.mp3,0.mp3,joy,male,14453.437500000004,26991.5625,"Muchas gracias, muchísimas gracias de verdad, a Fotogramas, a los que me hayan votado por supuesto. Compartirlo con mis compañeros de nominación y enhorabuena por vuestros trabajos. Con mi representante y su equipo, Jesús Ziorria, que está aquí con nosotros.",train
lhWhjLxkylA,94448405-da3f583a.mp3,3.mp3,joy,male,70292.8125,77211.5625,"Buenas noches, muchas gracias. Quiero agradecer al Grupo Prisa y al Jurado de Radio Barcelona.",train
lhWhjLxkylA,dafd05d4-096575b8.mp3,4.mp3,joy,male,78105.9375,91228.0,"Y que es un honor y un gusto recibir este premio si es un privilegio poder trabajar con las condiciones económicas, humanas y artísticas con las que nosotros pudimos trabajar. Y quiero agradecer a Movistar, a Modproducciones,",train
lhWhjLxkylA,19b0e8b2-e500118e.mp3,5.mp3,joy,male,101342.8125,113478.0,"Y vinieron a estos productores a ver el espectáculo y agradezco mucho que apostaran por un actor joven, que apostaran por el compromiso con el trabajo y no se fueran por una cuestión estética, física o de proyección media.",train
KUTaC4JB5hk,01534d6a-7c57eb4f.mp3,0.mp3,joy,male,497.8125,15364.687500000002,"Bueno, muchísimas gracias. A ver, este premio ExaEquo es porque estas series, las dos series, están bien.",train
KUTaC4JB5hk,a738e238-06c3b076.mp3,3.mp3,joy,male,52742.81250000001,63981.56250000001,Pues es un orgullo representar de alguna manera toda esa ficción española que se ha hecho este año porque tiene mucho nivel y es un orgullo para nosotros recoger esto. Muchas gracias a todos.,train
wN7yqdcgfXs,c078d1ff-861bebca.mp3,1.mp3,joy,female,17963.4375,32664.0,"Muchas gracias. En nombre de todos los que formamos, Loterías y Apuestas del Estado, es para nosotros un orgullo y un honor recibir este prestigioso premio en el que ni siquiera soñábamos",train
wN7yqdcgfXs,d010a674-e84ea1ff.mp3,4.mp3,joy,male,52962.18750000001,61096.0,"En nombre de Publicis, muchas gracias a la organización por este premio. Nos hace también especial ilusión",train
Iq8pSEK91ZM,f6732992-d2003d53.mp3,0.mp3,joy,female,3315.9375000000005,17487.0,"Buenas noches. ¡Qué bonito es esto y qué mal se pasa! Estoy muy contenta, pero tengo que darle las gracias a la Universidad de Alcalá de Henares, que fue la que me presentó a este premio, y a mi querido Instituto Quevedo",train
Iq8pSEK91ZM,ed3d53d3-a8d00f48.mp3,1.mp3,joy,female,51089.06250000001,65567.8125,"Y muchas gracias, Pepa Fernández, porque me defendiste en los peores momentos, cuando yo tenía los días contados. Muchas gracias. Si no hubiera sido por ti, no estaría aquí. Y tú lo sabes y yo lo sé. Gracias de verdad. Mi última gratitud.",test
AZXrXYDi0TE,efd8032c-1c1f18c8.mp3,4.mp3,joy,female,59684.0,72746.0,"Quiero dar las gracias a Televisión Española, que es donde me he hecho mayor, aunque no lo aparente. Gracias a mi equipo, sobre todo a Albert, que está aquí conmigo hoy, a Silvia, a Ana, a Martín y a Jacob. Sin ellos esto no sería posible.",train
puKXjjUGHR0,e2a8ec5a-492424c1.mp3,0.mp3,joy,male,497.8125,12666.0,"Muchas gracias a la Cadena Serra y a Barcelona, a los miembros del jurado y muchas gracias a nuestros jefes, a Fernando Jiménez Barrio Canal y a Julián Velasco por creer y por crear Roquefé.",train
puKXjjUGHR0,2a3b5e05-42c2e165.mp3,1.mp3,joy,male,13484.0,27809.0,En Roquefeme tenemos el lujo de trabajar con un equipo fantástico que con sus voces y su esfuerzo ha colaborado en la elaboración de este magnífico programa y además este equipo ha sido el protagonista del mayor hito de la década de la radio musical.,train
puKXjjUGHR0,cd6f7406-652ac42d.mp3,7.mp3,joy,male,114589.6875,124427.8125,"y las podamos escuchar, las podáis escuchar donde y cuando queráis, las veces que queráis, en cualquier lugar del mundo. Muchas gracias y larga vida a Roquefeme.",train
pGk247tPmO8,90a004b0-954232e2.mp3,0.mp3,joy,female,12057.187500000002,25472.0,"Gracias Telecinco, gracias MOT Producciones por darme esta preciosa Son Soles, gracias a Rubén Cortada, maravilloso compañero, gracias Salvador Calvo por su cariño, por su amor,",train
pGk247tPmO8,02921d07-e6aba4f7.mp3,1.mp3,joy,female,29185.312500000004,36610.31250000001,gracias al resto del elenco y me refería a Son Soles y sobre todo a su valentía para sentir.,train
pGk247tPmO8,21be014e-4b78c34f.mp3,6.mp3,joy,female,115669.6875,125355.9375,"y a la familia elegida, a Paloma, a Juanes, a toda la familia que quiero tener siempre a mi lado. Natalia, os quiero. Gracias y disculpad.",train
xysXw8s59s8,fc87b658-42549367.mp3,0.mp3,joy,female,3197.8125000000005,10015.3125,"Bueno, muy buenas noches a todos. Primero, agradecer al jurado de los Ondas por haber pensado en mí.",test
xysXw8s59s8,e65e1d39-0eb4c8c1.mp3,3.mp3,joy,female,39428.4375,50785.3125,"Yo creo que este premio lo agradezco doblemente porque se premia el discurso de un videoclip, de una canción de Tus ojos, pero es el discurso de mi vida.",train
xysXw8s59s8,453d73ea-88674b52.mp3,6.mp3,joy,female,72959.0625,82560.9375,"Quiero agradecer también a mi oficina, Carlos Escobosa, Oscar Piñuela, Ana Blanco, que es mi hermana, mi mano derecha, a toda mi oficina 33 por remar a mi lado como leones.",train
xysXw8s59s8,84bc2e62-ac3aa555.mp3,7.mp3,joy,female,84079.6875,95326.0,"a mi familia que anda por ahí, mis padres, mis hermanos y de verdad al público, a la gente, porque la gente es la que nos coloca en el escenario y la que hace que duremos y como decía Candela",test
04k8nrMJZrI,00c314f4-26807c47.mp3,3.mp3,joy,male,67829.0625,79595.0,Gracias al jurado y gracias sobre todo a los muchísimos compañeros de Canal Sur Televisión que en todos estos años han puesto su granito de arena para sumar su talento a esta historia que tiene 29 años.,test
-gq9fgRA_08,81c15cbe-bcc335d6.mp3,2.mp3,joy,male,44777.8125,51713.43750000001,"Estamos muy ilusionados con el premio, de verdad, con el corazón.",train
RrKdy7548c0,78b626f7-e6b316c6.mp3,6.mp3,joy,female,76318.0,89118.0,"Quiero dar las gracias a todas las personas que me han ayudado a cumplir este sueño, a cerrar el círculo, personas con las que he trabajado y sigo trabajando. Pero si me lo permitís, esta noche quiero dedicar este premio a mi familia",train
RrKdy7548c0,93942a5a-071a9d7d.mp3,7.mp3,joy,female,90317.0,102498.0,"Mis padres Alejandro y Cristina, a los que quiero con toda mi alma y ojalá algún día pueda estar a la altura de devolverles al menos la décima parte de lo que me han dado. A mi hermano Jorge, a mi hermana pequeña Nerea,",train
RrKdy7548c0,4bf0d942-288774b3.mp3,8.mp3,joy,female,103150.0,117224.0,"hermana mayor Mercedes, a mi sobrina Claudia por estar siempre, siempre, siempre ahí y a los tres regalos que tengo cuando llego todos los días a casa, mis hijas, mis niñas, Alejandra y Diana que son mi sonrisa",train
RrKdy7548c0,cba6bcea-02f10cdc.mp3,9.mp3,joy,female,117729.0,125997.1875,y mi felicidad absoluta y al amor de mi vida que es Víctor y al que de verdad le tendréis que haber dado elondas por todo lo que me aguanta.,train
0-lvoFUHRwA,b8216d01-567e7c3d.mp3,0.mp3,sadness,female,0.0,2752.0,Que me dejan engañar.,test
GjG-qq3xnUY,f3919c69-22c9c822.mp3,1.mp3,joy,male,33488.4375,44845.31250000001,"en Radio Terrassa, después en Radio Barcelona, nací, crecí profesionalmente en la cadena CER y quiero agradecerle públicamente que me haya tratado siempre como si nunca me hubiera marchado de aquella casa.",train
GjG-qq3xnUY,61dc3f2d-e5c13e10.mp3,4.mp3,joy,male,79827.1875,91099.6875,Quiero agradecerle a mi esposa y a toda mi familia su infinita paciencia. Son muchos años de no vivir para que yo pudiera dedicarme a esto.,train
GjG-qq3xnUY,81801e0a-928dc2c6.mp3,5.mp3,joy,male,92247.1875,104937.1875,"Quiero dedicarle este Premio Ondas a todos aquellos compañeros con los que he trabajado en el transcurso de una cierta y dilatada vida profesional, porque de todos he aprendido y todos me han enseñado.",train
UL-heQkQqHg,0cb1e17a-91ed7873.mp3,3.mp3,joy,male,94238.4375,105644.0,"En nombre de RTVE y TV3, quiero dar las gracias al jurado y a la organización por este premio. Para las televisiones públicas, y para RTVE en concreto,",train
UL-heQkQqHg,3427da8b-ec52ec4a.mp3,8.mp3,joy,male,185211.5625,191978.4375,Gracias a los de la quinta planta que hacen posible que la televisión sea un trabajo colectivo.,train
UL-heQkQqHg,76de301d-bf90ff66.mp3,9.mp3,joy,male,199994.0625,211201.0,Gracias a TV3 por atreverse a tener en prime time un programa de documentales como el Sense Ficción que permite que sea una ventana a historias que habitualmente no hay y que una televisión pública es lo que tiene que hacer.,train
Ebfu5pslqAo,ca5399f1-e376b58b.mp3,0.mp3,joy,male,36863.4375,50712.0,"Muchísimas gracias, qué emoción, qué felicidad. Para mí es todo un honor y un privilegio recibir un premio tan prestigioso, sobre todo por un trabajo en la televisión, un medio que me ha dado tanto",train
el_jQYgvhAg,d412a0cf-05bba41a.mp3,3.mp3,joy,male,45638.4375,55472.0,Buenas noches. Muchas gracias. Gracias. Ha sido una palabra mil veces repetida esta noche. Permítanme que la repita unas cuantas veces más.,train
hAobLTuSnHg,e71550c1-7b6a1cad.mp3,1.mp3,joy,female,53670.93750000001,65264.06249999999,"Buenas noches, muchísimas gracias por este premio. Es una decepción, no somos Betusta Morla, están trabajando fuera, pero ellos han querido compartir este premio con su equipo, con nosotros.",train
hAobLTuSnHg,06c7860a-6cb6dac6.mp3,2.mp3,joy,female,65854.6875,74207.8125,Y nosotros se lo queremos agradecer también por dar visibilidad a la gente que trabajamos detrás. La música es una profesión y la cultura también.,train
m6-TKCy6W2I,a44a3e10-21d6ab97.mp3,2.mp3,joy,male,39580.31250000001,52683.0,"Bueno, muchas gracias al jurado. El primer agradecimiento queríamos hacérselo a nuestros familiares, a nuestros amigos, familias que están aquí y otros que ya no están, por soportarnos todas las horas de trabajo",test
m6-TKCy6W2I,737b0bd9-8f86772d.mp3,4.mp3,joy,male,80552.8125,88257.0,"y gracias especialmente a todas las personas que han confiado en nosotros y, sobre todo, a los oyentes que nos apoyaron en la campaña de financiación.",test
m6-TKCy6W2I,3ed24d4a-43155460.mp3,5.mp3,joy,male,88914.0,96212.8125,las personas que en los tiempos de prisa que corren le dedican el tiempo que merecen a las buenas historias. Muchas gracias a todos.,train
p7OpZb1K0Ls,d6ac067d-7860f4b9.mp3,0.mp3,joy,female,57636.56250000001,63475.31250000001,Muchísimas gracias al Jurado por este premio.,train
p7OpZb1K0Ls,147f1069-3504aa8d.mp3,4.mp3,joy,female,132325.3125,142197.18749999997,toda la Operación Nécora. Éxito también es conocer a una persona en Turquía y que te diga qué bonito suena el gallego.,test
p7OpZb1K0Ls,32a4e7bd-dfa40320.mp3,5.mp3,joy,female,142804.6875,155849.0625,"Y sobre todo éxito es poder trabajar con gente como los que he nombrado anteriormente, Bambú Producciones, Ramón Teresa, gracias, y el maravilloso equipo que hemos tenido.",train
p7OpZb1K0Ls,3dc6ed61-3e727041.mp3,6.mp3,joy,female,156456.56250000003,163965.9375,para contar esta historia tan satisfactoria y que para nosotros es un éxito total.,train
p7OpZb1K0Ls,83bcb1b2-a2790f9d.mp3,7.mp3,joy,male,168960.9375,175626.56250000003,"Quiero decir que ha sido un orgullo participar aquí, gracias a Nacho Carretero por hacer esa historia.",train
FiAsECChtGk,d4377de7-9cd73d1b.mp3,1.mp3,joy,male,45773.43750000001,60163.0,"Buenas noches. A mí, en nombre de On Center Timing, como una de las productoras de la serie, me gustaría, en primer lugar, dar las gracias a la Cadena SER por organizar un año más estos prestigiosos premios, al jurado, por supuesto, por concedernos el galardón.",train
FiAsECChtGk,7ecdf8cf-9fab0cc2.mp3,2.mp3,joy,male,62063.0,76514.0,de,train
FiAsECChtGk,b7f95766-8592d5a4.mp3,4.mp3,joy,male,100515.9375,108531.5625,"Gracias al jurado. Buenas noches a todos. Lo primero, como sigue siendo el centenario de observantes, nos lo hemos traído.",train
u6wg6KV9Z3k,5c3c0498-cf13a294.mp3,0.mp3,joy,female,36829.68750000001,46482.1875,"Buenas noches. Bueno, estoy emocionada de recoger este Ondas y de poder hacerlo aquí, en el Liceo, en Barcelona.",train
u6wg6KV9Z3k,bfe697a9-18522fcd.mp3,1.mp3,joy,female,47477.81250000001,62182.0,"Muchísimas gracias a la organización, al jurado, gracias a la Sexta y sobre todo muchas gracias a mis compañeras y a mis compañeros del Intermedio por todo lo que hemos compartido y por todo lo que he aprendido de ellos en estos casi siete años que llevo ya.",train
u6wg6KV9Z3k,0d7d20c2-1b4b1a44.mp3,2.mp3,joy,female,63615.0,75552.0,"Wyoming por su generosidad y sobre todo y en especial gracias a una mujer, a mi directora, a Carmen Aguilera por su confianza y por darme esa oportunidad y ese regalo",train
u6wg6KV9Z3k,ca4c08f7-1b7ba446.mp3,3.mp3,joy,female,76614.0,90161.0,de,train
HpGBksDpdBg,e07d05b0-0e2df40d.mp3,0.mp3,joy,male,13373.437500000002,26468.4375,"Quería darle las gracias a Bambú, a Ramón y a Teresa y a Carles por darme la oportunidad de contar una historia en la que creo. Estoy en contra de la pena de muerte y creo en la inocencia de Pablo Ibarra.",train
HpGBksDpdBg,e4eb7e9e-06f10fc4.mp3,1.mp3,joy,male,35766.56250000001,45587.81250000001,"Quería dar las gracias al director de fotografía, Jacobo Martínez, a Tassio, el foquista, y a Cariño, es el maquinista.",train
HpGBksDpdBg,aa89220f-c6ba8f48.mp3,4.mp3,joy,male,75912.1875,86188.0,"Quería compartir el premio con mi representante de toda la vida y amiga Beatriz, con mi madre, con mi hermana.",train
lT8_Lk9PVzA,58c7351a-9bb61bf9.mp3,0.mp3,joy,male,5661.562500000001,20438.0,"¿Qué duda cabe que mi primer agradecimiento es para el público, porque en todo momento ha estado ahí, esto es gracias a ellos, por el cariño que siempre me han mostrado, sobre todo a la gente que me",train
rzBy254yPB4,ea6fd04e-7cb1956c.mp3,4.mp3,joy,male,53471.0,67453.0,"y un fuerte aplauso para ella y para todo su equipo, por favor, para Ricardo Villa, para Tony Sánchez, Miquel Corral, Ramón Redondo, Sandra Dangelí, enhorabuena por este 50 aniversario. Y por eso esto es para los compañeros de los cuarenta y cinco años.",train
rzBy254yPB4,3639ed47-ac319d6c.mp3,5.mp3,joy,male,83489.0625,94208.0,"Y déjame, por supuesto, dar las gracias a las personas más importantes de mi vida, a mi padre Antonio, a mi madre Amparo, por enseñarme a amar la radio, como grandes fans de la radio que son como oyentes.",train
rzBy254yPB4,66bb54c8-5b9d16c4.mp3,6.mp3,joy,male,94951.0,103789.6875,"a mi hermano, que era el único oyente que me daba el EGM cuando yo en mi casa estaba jugando a ser locutor y lo sentaba allí. ¿Tú eres mi oyente? Bueno, pues para él, Hilario, gracias.",train
rzBy254yPB4,4fb4258e-03065497.mp3,7.mp3,joy,male,104380.3125,117125.0,"Para Nelly, por supuesto, la mejor madre que mi hijo bien puede tener, gracias una vez más por aguantar mis idas y venidas siempre en los viajes de papá y cada sábado por la mañana en mis nervios porque ya me voy a hacer",train
rzBy254yPB4,3c21adaa-543d64a0.mp3,8.mp3,joy,male,118017.0,132102.0,"También, por supuesto, gracias al equipo desde el 40 al 1. Desde aquí, para Félix Castillo, que se lo curra muchísimo en la producción. Gracias, Félix, por tu ayuda. Gracias al resto de los chicos que hacemos posible cada sábado por la mañana ser el programa número uno de la radio musical.",train
rzBy254yPB4,e94cdd0c-e554ae86.mp3,9.mp3,joy,male,132753.0,143143.0,"este país. Y también gracias, un gracias enorme, a todas las emisoras locales y municipales, especialmente de Barcelona, de Cataluña, que son la mejor escuela de radio del",train
rzBy254yPB4,831bd715-492551bd.mp3,10.mp3,joy,male,143797.0,151174.6875,"Felicidades también es para vosotros. Yo empecé en Radio Cornella y aquí estoy, así que chicos ánimo, haced mucha, mucha, mucha, mucha radio.",train
